ID,Provider ID,Condition,Measure Name,Measure ID,Measure Start Date,Measure End Date,Score
24262,110032,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,12
24263,110121,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,4
24264,240001,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,65
24265,110121,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,200
24266,10038,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,100
24267,110121,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,35
24268,111305,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,76
24269,171377,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,98
24270,460058,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,98
24271,171377,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,94
24272,271309,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,60
24273,460058,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,100
24274,371318,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,5
24275,230075,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,96
24276,51316,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
24277,271312,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,15
24278,440125,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,182
24279,170074,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,9
24280,490130,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,68
24281,51316,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,94
24282,140158,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,227
24283,440125,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,100
24284,271309,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,10
24285,50603,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,24
24286,340024,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,40
24287,140158,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,55
24288,241303,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,13
24289,110121,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,99
24290,170074,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,79
24291,450389,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,134
24292,220066,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,99
24293,360156,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
24294,450389,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,26
24295,250126,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,20
24296,361308,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,97
24297,440125,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,69
24298,371318,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
24299,250126,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
24300,110121,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,98
24301,340024,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,71
24302,490044,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,1
24303,171377,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,54
24304,150169,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,256
24305,220066,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,0
24306,340024,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,74
24307,531309,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,8
24308,220066,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
24309,171377,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,53
24310,490130,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,255
24311,150169,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,99
24312,490044,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,97
24313,360156,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,2
24314,50254,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,81
24315,110032,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,98
24316,490130,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,100
24317,170074,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,123
24318,440125,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,347
24319,150169,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,0
24320,500050,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,264
24321,50603,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,2
24322,490130,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
24323,460058,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,3
24324,241303,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,104
24325,490044,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,137
24326,240001,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,4
24327,180012,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,81
24328,531309,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,88
24329,110121,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,4
24330,140158,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,76
24331,490044,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,5
24332,111305,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,56
24333,240001,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,5
24334,230075,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,152
24335,340024,Heart Attack or Chest Pain,Median Time to Fibrinolysis,OP_1,4/1/17,3/31/18,46
24336,450822,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,73
24337,50254,Heart Attack or Chest Pain,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,OP_2,4/1/17,3/31/18,83
24338,450822,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,100
24339,220066,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,7
24340,460058,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,0
24341,111305,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,92
24342,450822,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,100
24343,50254,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
24344,360156,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,39
24345,50603,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,99
24346,361308,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,243
24347,60119,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,7
24348,360156,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,87
24349,140158,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,310
24350,271312,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,0
24351,670095,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,79
24352,670095,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,85
24353,670095,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,36
24354,670095,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
24355,330270,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,0
24356,670095,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,80
24357,230075,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,212
24358,220066,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,100
24359,50765,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,338
24360,110032,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,90
24361,490130,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,37
24362,240001,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,250
24363,230075,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,107
24364,150169,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,162
24365,670095,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,96
24366,110032,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,77
24367,450389,Cancer care,External Beam Radiotherapy for Bone Metastases,OP_33,1/1/17,12/31/17,100
24368,390178,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,99
24369,150169,Emergency Department,Median time to pain med,OP_21,4/1/17,3/31/18,52
24370,241303,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,98
24371,170074,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,3
24372,50254,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,88
24373,440125,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,4
24374,440125,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,375
24375,360156,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,60
24376,140158,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,90
24377,50057,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,3
24378,50765,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,90
24379,511310,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,91
24380,31311,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,69
24381,151333,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,73
24382,360156,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,220
24383,150169,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,very high
24384,111305,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,13
24385,390178,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,20
24386,111305,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,202
24387,450389,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,52
24388,440125,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,97
24389,271309,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,93
24390,361308,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,low
24391,450389,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,high
24392,140158,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,8
24393,531309,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,13
24394,171377,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,8
24395,150169,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,139
24396,450389,Heart Attack or Chest Pain,Fibrinolytic Therapy Received Within 30 Minutes of ED Arrival,OP_2,4/1/17,3/31/18,61
24397,330086,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,1
24398,150169,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,22
24399,230075,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,8
24400,150006,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,296
24401,50254,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,90
24402,60119,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,84
24403,50603,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,176
24404,10038,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,94
24405,500050,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,81
24406,50765,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,0
24407,170074,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,277
24408,531309,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,0
24409,360156,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,254
24410,60119,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,5
24411,241303,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,132
24412,440125,Blood Clot Prevention and Treatment,Hospital Acquired Potentially-Preventable Venous Thromboembolism,VTE_6,4/1/17,3/31/18,12
24413,450389,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,98
24414,230075,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,40
24415,220024,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,289
24416,150169,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,237
24417,10038,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,100
24418,10038,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,55
24419,50254,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,8
24420,390178,Cancer care,External Beam Radiotherapy for Bone Metastases,OP_33,1/1/17,12/31/17,67
24421,230075,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,97
24422,510012,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,10
24423,50254,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,98
24424,140158,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,90
24425,460058,Sepsis Care,Appropriate care for severe sepsis and septic shock,SEP_1,4/1/17,3/31/18,47
24426,490044,Heart Attack or Chest Pain,Median Time to Transfer to Another Facility for Acute Coronary Intervention,OP_3b,4/1/17,3/31/18,56
24427,371318,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,100
24428,510012,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,98
24429,151333,Heart Attack or Chest Pain,Median Time to ECG,OP_5,4/1/17,3/31/18,5
24430,390178,Pregnancy and Delivery Care,Elective Delivery,PC_01,4/1/17,3/31/18,3
24431,111305,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,1
24432,240001,Emergency Department,Left before being seen,OP_22,1/1/17,12/31/17,3
24433,440016,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,40
24434,390178,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,274
24435,50254,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,92
24436,10157,Emergency Department,ED1,ED_1b,4/1/17,3/31/18,208
24437,340024,Preventive Care,Immunization for influenza,IMM_2,10/1/17,3/31/18,97
24438,360156,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,96
24439,50603,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,high
24440,390178,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,99
24441,490130,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,23
24442,330086,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,173
24443,10157,Emergency Department,ED2,ED_2b,4/1/17,3/31/18,145
24444,110121,Preventive Care,Healthcare workers given influenza vaccination,IMM_3_OP_27_FAC_ADHPCT,10/1/17,3/31/18,97
24445,450822,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
24446,500050,Emergency Department,OP 18,OP_18b,4/1/17,3/31/18,200
24447,500050,Emergency Department,Head CT results,OP_23,4/1/17,3/31/18,78
24448,220066,Heart Attack or Chest Pain,Aspirin at Arrival,OP_4,4/1/17,3/31/18,95
24449,340024,Emergency Department,Emergency department volume,EDV,1/1/17,12/31/17,medium
24450,531309,Colonoscopy care,Endoscopy/polyp surveillance: appropriate follow-up interval for normal colonoscopy in average risk patients,OP_29,1/1/17,12/31/17,66
24451,151333,Emergency Department,Door to diagnostic eval,OP_20,4/1/17,3/31/18,8
24452,450389,Colonoscopy care,Endoscopy/polyp surveillance: colonoscopy interval for patients with a history of adenomatous polyps - avoidance of inappropriate use,OP_30,1/1/17,12/31/17,100
24453,111305,Emergency Department,OP-18,OP_18c,4/1/17,3/31/18,272
